N,P,K,temperature,humidity,ph,rainfall,label,Crop,Cluster,PCA1,PCA2
114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon,15,4,-0.2940157200157234,-0.39802822738779
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,15,4,-0.25923540406540135,-0.3677180218218582
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,15,4,-0.3306574615554883,-0.3952050952045492
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,15,4,-0.25784464554758835,-0.34192694378261845
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,15,4,-0.2088516369531222,-0.2841549773530907
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,15,4,-0.29818325471527407,-0.4105125539527001
114,30,51,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon,15,4,-0.26706728270510083,-0.38071109850093593
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,15,4,-0.37300610073397505,-0.36941172655294297
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,15,4,-0.26828243591334167,-0.3960541484485303
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon,15,4,-0.18629934702742482,-0.2722085089090865
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,15,4,-0.36143502429585717,-0.38867296933203616
83,7,45,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon,15,4,-0.31196603559453695,-0.25342991031496415
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,15,4,-0.2163257628069756,-0.31267185543736237
109,26,45,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon,15,4,-0.28973748748732164,-0.35004918701199844
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,15,4,-0.21377492509606488,-0.32323223971568704
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon,15,4,-0.3850420237234777,-0.4375253924990411
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,15,4,-0.32298909451607144,-0.36933472545161233
82,18,48,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon,15,4,-0.24618772318598572,-0.2907592991510425
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon,15,4,-0.2838611961292884,-0.29489956300611636
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon,15,4,-0.27929678964267257,-0.294122519207344
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon,15,4,-0.3317262473564369,-0.3586227317383332
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon,15,4,-0.35396006808287966,-0.37336628293707563
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon,15,4,-0.2959200134415571,-0.3055566189713608
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,15,4,-0.25813873564633216,-0.3548350528843417
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon,15,4,-0.2955765542481048,-0.41082869397922783
85,21,52,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon,15,4,-0.22494410452256197,-0.27280628440640703
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon,15,4,-0.25018222214731345,-0.35157398605419726
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon,15,4,-0.25427902627617305,-0.34216858791087323
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon,15,4,-0.300967915391878,-0.4116850927489184
100,17,48,29.72791119,94.29753295,6.367800632000001,26.52364146,muskmelon,15,4,-0.30399514532908695,-0.35888400732255843
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon,15,4,-0.27162276829838494,-0.3737057022420672
104,25,51,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon,15,4,-0.26746657951403957,-0.37466212440372154
107,11,54,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon,15,4,-0.3238088122417283,-0.36540397251107903
98,26,52,27.33897716,90.69759008,6.150090898999999,28.69113835,muskmelon,15,4,-0.23523736942822684,-0.32478942708517267
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon,15,4,-0.25887507527734127,-0.2886482668921659
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon,15,4,-0.22994929937318884,-0.26499808842319994
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,15,4,-0.40807704382846466,-0.3936918365745884
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon,15,4,-0.3113990092031445,-0.3305091276725266
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon,15,4,-0.29992731519800203,-0.3624903356363522
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon,15,4,-0.2543845610395518,-0.2977491609649213
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon,15,4,-0.30691685107229427,-0.4175084175334534
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon,15,4,-0.30749086632243916,-0.371500621709374
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon,15,4,-0.26413798867514837,-0.2979232473448696
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon,15,4,-0.3410725304741138,-0.35358994960786516
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon,15,4,-0.30318554318715824,-0.35755737303723595
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,15,4,-0.2934390256121754,-0.35478011525601155
83,11,53,29.54097171,92.91778307,6.163921247999999,21.9653077,muskmelon,15,4,-0.2631996457549438,-0.28858923479158344
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon,15,4,-0.31203603469537167,-0.4093791727756907
98,26,49,27.29035669,90.53330091,6.130160472999999,23.49535234,muskmelon,15,4,-0.2434829862367972,-0.31634971209276813
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,15,4,-0.3223237337540705,-0.4086443783348493
101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon,15,4,-0.30771460170794923,-0.3645995529667551
98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon,15,4,-0.34568626573074973,-0.32380260307912756
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon,15,4,-0.26255634282977375,-0.30585922317466785
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon,15,4,-0.2702383049060901,-0.3275208141780226
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon,15,4,-0.35173581866807613,-0.36767236526044456
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,15,4,-0.3706991769661592,-0.40085723044869553
100,14,49,29.48882958,91.07574233,6.365956657999999,26.01909355,muskmelon,15,4,-0.31162097853998333,-0.32980230805419386
89,9,47,29.47156259,90.77069618,6.6683827660000015,28.75226067,muskmelon,15,4,-0.3142016991064563,-0.28190247260129364
95,16,46,27.076726500000003,90.14362622,6.74669542,24.4514648,muskmelon,15,4,-0.29640017518109785,-0.29238253543404746
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon,15,4,-0.3334962500287809,-0.2958605497825356
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon,15,4,-0.3253318297015607,-0.26951490123987876
93,20,50,29.93061247,93.22980899,6.448792688999999,24.34814338,muskmelon,15,4,-0.2648320447069134,-0.32715402175507086
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon,15,4,-0.20016784643778113,-0.30015589875828086
111,5,47,28.03306461,91.47355778,6.2744528110000015,21.17924769,muskmelon,15,4,-0.38374727323936114,-0.36340041767765124
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon,15,4,-0.3714909658418221,-0.39893933568783385
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon,15,4,-0.31502179348576825,-0.39110716157339737
89,11,47,29.78714005,94.65343534,6.327822962000001,27.8659442,muskmelon,15,4,-0.3042824190985732,-0.3186379047864371
110,15,48,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon,15,4,-0.3355748198300026,-0.38057358980805084
95,30,52,29.48069921,90.33698678,6.640470862999999,26.0365768,muskmelon,15,4,-0.21843711195903706,-0.31412985033227125
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,15,4,-0.3520188098746833,-0.4184928331060164
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,15,4,-0.3112708582970709,-0.43831008053821635
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon,15,4,-0.3434288430979591,-0.3465405832908612
94,5,55,28.5854649,91.89216849,6.085682343999999,26.88372572,muskmelon,15,4,-0.31138539625497624,-0.32138732160132666
84,18,46,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon,15,4,-0.25965944689341613,-0.28238167726073965
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon,15,4,-0.27659626238001844,-0.3594164547795946
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon,15,4,-0.2258025994062103,-0.25877433828727286
86,18,45,28.96586565,90.71832938,6.566759102000001,22.25838137,muskmelon,15,4,-0.2681613151069532,-0.26664141057742385
113,28,48,28.87726019,92.48839665,6.170520517999999,24.44267592,muskmelon,15,4,-0.2845379805836632,-0.39179921097721115
115,18,53,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon,15,4,-0.31798535066359984,-0.42003489200749566
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon,15,4,-0.218428437160573,-0.2617848991748251
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon,15,4,-0.2766093763686866,-0.32933833464176454
117,25,54,28.68275966,92.50969311,6.150686363999999,29.11187663,muskmelon,15,4,-0.289706237027985,-0.41723188999136746
83,15,49,28.92705913,91.39356832,6.438008152999999,23.20076686,muskmelon,15,4,-0.2593451703425538,-0.26798601255238935
120,16,51,27.99901833,91.64193051,6.547041902999999,23.28618248,muskmelon,15,4,-0.34925352753647804,-0.40845133263921407
111,5,50,27.59350075,91.79742953,6.399891457000001,24.84266123,muskmelon,15,4,-0.37525311011940804,-0.37157074350408076
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon,15,4,-0.2437661403453579,-0.26963800148300493
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon,15,4,-0.22258348728063762,-0.29744997766039816
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon,15,4,-0.22437334467116823,-0.34337604354256035
102,11,47,27.98780984,92.78226196,6.504906978999999,27.14509034,muskmelon,15,4,-0.3365447595134618,-0.34548618945305276
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,15,4,-0.23155141653337283,-0.26194170199322886
87,21,52,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,muskmelon,15,4,-0.22838374991371357,-0.31484824273082
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon,15,4,-0.3700716304719377,-0.4165472831899827
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon,15,4,-0.3556629859415261,-0.34633996074351525
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,15,4,-0.22289726648769925,-0.2914991321820464
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,15,4,-0.28995904536009687,-0.3542560860018411
82,26,47,28.50416396,93.46806467,6.565312652999999,24.20007242,muskmelon,15,4,-0.21550927499379338,-0.2823888021774082
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon,15,4,-0.28593708065377443,-0.39070798597808765
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon,15,4,-0.2645659395912096,-0.29515324007559307
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon,15,4,-0.3038585166588474,-0.3646810546231053
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple,0,3,0.9012120063460504,-0.34646990550810036
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple,0,3,1.011138257622953,-0.32579342544397943
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple,0,3,0.9474560166691968,-0.3603866732071507
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple,0,3,0.9175553995266853,-0.2969143561627249
20,129,201,23.41044706,91.69913296,5.587905967,116.07779309999998,apple,0,3,0.9290452919176402,-0.35272719440385697
32,137,204,22.86006627,93.12859895,5.824151692999999,117.7296726,apple,0,3,0.9394298489716071,-0.41653683638365296
27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple,0,3,0.9696493709627043,-0.3979430516128281
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple,0,3,0.9693011580713881,-0.2938684100936146
22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple,0,3,0.9679110434247015,-0.35189040820168616
1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple,0,3,0.9506173177996651,-0.29121464728185115
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple,0,3,0.8634155330408545,-0.3824307137143199
29,121,196,22.84852833,94.32130209,6.079497202000001,123.5977843,apple,0,3,0.844366194095131,-0.39944392018484465
13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple,0,3,0.9379359100241252,-0.3360877244263116
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple,0,3,0.9959371816263003,-0.3329623973450356
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple,0,3,1.0003803353506329,-0.26364376457064465
30,143,199,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple,0,3,0.9587777404737354,-0.3760571804112631
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple,0,3,0.9201375775520723,-0.40257710614415687
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple,0,3,0.9150093962687972,-0.3963707424536555
33,121,203,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple,0,3,0.8643431362868764,-0.42697956714820334
7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,apple,0,3,1.0122822432856047,-0.3108799155054222
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple,0,3,0.8977824947640831,-0.4230050070182282
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple,0,3,0.8891897828304471,-0.3895235358214815
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple,0,3,1.0280585616507016,-0.26716083932606055
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple,0,3,0.9315281713618452,-0.41448054713666516
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple,0,3,0.9805162174860955,-0.4014854301517381
32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,apple,0,3,0.9601016713018278,-0.4072426407747699
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple,0,3,0.9968279851462236,-0.34781441676019537
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple,0,3,0.9670922674466851,-0.36389894177568366
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple,0,3,1.0005514234439317,-0.2943754022369995
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple,0,3,1.0344119464072297,-0.2794552523526864
37,126,196,23.59997268,90.97597665,5.596449493,107.17281909999998,apple,0,3,0.8542524607504812,-0.3967902139771985
2,120,203,23.12652652,94.71203306,5.893492998999999,108.62118329999998,apple,0,3,0.9419485464019455,-0.3103954975486869
11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple,0,3,0.9991198557069059,-0.3325667431990536
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple,0,3,1.0080333305727796,-0.30486244718426636
24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple,0,3,0.984069230233558,-0.36420170517940287
23,138,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple,0,3,0.9394242485816328,-0.35723240634811343
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple,0,3,0.9220812451238988,-0.37160880910000554
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple,0,3,0.8872002747715636,-0.3298257188800549
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple,0,3,0.88653681217479,-0.3967826344679707
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple,0,3,0.8741986117147149,-0.3846174330846952
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple,0,3,0.8749364728274261,-0.3524108060485794
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple,0,3,0.9411318052028227,-0.3531552732863501
21,135,198,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple,0,3,0.9411630525565745,-0.3790615034628294
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple,0,3,1.0517726314897944,-0.30734429968696725
2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,apple,0,3,0.9639433304690715,-0.28367873393917653
15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple,0,3,0.9499684618594156,-0.33261333876221694
31,130,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple,0,3,0.8959223175966826,-0.3962140464198359
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple,0,3,0.9723808126947016,-0.37834325004529645
16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,apple,0,3,1.0105577730295308,-0.3484245998361249
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple,0,3,0.9028016345075704,-0.33493504731062274
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple,0,3,0.9247196507895603,-0.28756877327268
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple,0,3,0.9778935709065188,-0.35930009243680355
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple,0,3,0.8701095819259379,-0.3715619215616003
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple,0,3,0.9288009769439539,-0.3866565692620152
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple,0,3,0.9768203208793522,-0.2794838143489636
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple,0,3,1.0191008474648202,-0.28788976632436936
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple,0,3,0.9469830789393184,-0.3973572212231963
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple,0,3,0.9017870144139634,-0.39277304464861534
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple,0,3,0.9668260813486382,-0.39461917490815324
29,139,205,23.64142354,93.74461474,6.155939452999999,116.6912176,apple,0,3,0.9544470944102103,-0.41393030156242333
